Unique ID,Primary Data Element,Message ID,Message Text,Rule Logic,Severity,Property Affected,Report Section,Report Subsection,Report Label / Value,Data Point Name / Value, xPath,Related Value(s),Date Format,Number Format,Min Value,Max Value
1800.0378,PropertyInProjectIndicator,UAD1479,Indicate whether the sales comparable is located in a project.,"If @ValuationUseType = ""SalesComparable"" and PropertyInProjectIndicator is not provided",Fatal,Sales Comparable #n,Does Not Display,Does Not Display,Does Not Display,PropertyInProjectIndicator,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/PROPERTY_DETAIL/,,,,,
1800.0383,PUDIndicator,UAD1480,Indicate whether the sales comparable is located in a planned unit development (PUD).,"If @ValuationUseType = ""SalesComparable"" and PUDIndicator is not provided",Fatal,Sales Comparable #n,Does Not Display,Does Not Display,Does Not Display,PUDIndicator,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/PROPERTY_DETAIL/,,,,,
1800.0385,ContractDateUnknownIndicator,UAD1481,Indicate whether the contract date is known.,"If @ValuationUseType = ""SalesComparable"" and ListingStatusType = ""Pending"" or ""SettledSale"" and ContractDateUnknownIndicator is not provided",Fatal,Sales Comparable #n,Sales Comparison Approach,General Information,Contract Date,ContractDateUnknownIndicator,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/COMPARABLE/COMPARABLE_DETAIL/,,,,,
1800.0390,UnitStandardAboveGradeFinishedAreaMeasure,UAD1482,"Provide the 'Finished Above Grade' Area, even if the value is 0.","If @ValuationUseType = ""SalesComparable"" and (ImprovementType = ""Dwelling"" or (ImprovementType = ""Outbuilding"" and OutbuildingRealPropertyIndicator = ""true"" and AccessoryDwellingUnitIndicator = ""true"")), and UnitStandardAboveGradeFinishedAreaMeasure is not provided in a given instance of PROPERTY_UNIT_AREA",Fatal,Sales Comparable #n,Sales Comparison Approach,Unit(s),Finished Area Above Grade,UnitStandardAboveGradeFinishedAreaMeasure,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/PROPERTY_UNITS/PROPERTY_UNIT/PROPERTY_UNIT_AREA/,ImprovementType (%RV1%),,,,
1800.0393,UnitStandardBelowGradeFinishedAreaMeasure,UAD1483,"Provide the 'Finished Below Grade' Area, even if the value is 0.","If @ValuationUseType = ""SalesComparable"" and (ImprovementType = ""Dwelling"" or (ImprovementType = ""Outbuilding"" and OutbuildingRealPropertyIndicator = ""true"" and AccessoryDwellingUnitIndicator = ""true"")), and UnitStandardBelowGradeFinishedAreaMeasure is not provided in a given instance of PROPERTY_UNIT_AREA",Fatal,Sales Comparable #n,Sales Comparison Approach,Unit(s),Finished Area Below Grade,UnitStandardBelowGradeFinishedAreaMeasure,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/PROPERTY_UNITS/PROPERTY_UNIT/PROPERTY_UNIT_AREA/,ImprovementType (%RV1%),,,,
1800.0398,UnitNonStandardBelowGradeFinishedAreaMeasure,UAD1484,"Provide the 'Finished Below Grade (Nonstandard)' Area, even if the value is 0.","If ImprovementType = ""Dwelling"" or (ImprovementType = ""Outbuilding"" and OutbuildingRealPropertyIndicator = ""true"" and AccessoryDwellingUnitIndicator = ""true""), and UnitNonStandardBelowGradeFinishedAreaMeasure is not provided in a given instance of PROPERTY_UNIT_AREA",Fatal,Subject,Unit Interior,{No Subsection},Finished Below Grade (Nonstandard),UnitNonStandardBelowGradeFinishedAreaMeasure,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/PROPERTY_UNITS/PROPERTY_UNIT/PROPERTY_UNIT_AREA/,ImprovementType (%RV1%),,,,
1900.0017,PropertyOrdinalNumber,UAD1485,"Comparable # must be unique. For assistance with this message, contact the appraisal software vendor.","if PropertyOrdinalNumber is not unique across all instances of PROPERTY with @ValuationUseType = ""PropertyAnalyzedNotUsed""",Fatal,Property Analyzed Not Used,Sales Comparison Approach,Additional Properties Analyzed Not Used,#,PropertyOrdinalNumber,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/COMPARABLE/COMPARABLE_DETAIL/,,,,,
2000.0012,RentalUnitAdjustedRentAmount,UAD1486,Provide the 'Adjusted Rent' for the rental comparable.,"If @ValuationUseType = ""RentalComparable"" and RentalUnitAdjustedRentAmount is not provided in a given instance of RENTAL_COMPARISON_DETAIL",Fatal,Rental Comparable #n,Rental Information,Comparable Rental Analysis,Adjusted Rent,RentalUnitAdjustedRentAmount,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/PROPERTY_UNITS/PROPERTY_UNIT/RENTAL_INFORMATIONS/RENTAL_INFORMATION/RENTAL_COMPARISON/RENTAL_COMPARISON_DETAIL/,,,,,
2000.0021,UnitTotalFinishedAreaMeasure,UAD1487,Provide the total finished area of the living unit.,"If @ValuationUseType = ""RentalComparable"" and UnitTotalFinishedAreaMeasure is not provided in PROPERTY_UNIT_AREA",Fatal,Rental Comparable #n,Rental Information,Comparable Rental Analysis,Finished Area,UnitTotalFinishedAreaMeasure,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/PROPERTY_UNITS/PROPERTY_UNIT/PROPERTY_UNIT_AREA/,,,,,
2000.0032,TotalMonthlyActualRentAmount,UAD1488,Provide the total monthly actual rent for the rental unit(s) on the property.,"If (RentScheduleIndicator = ""true"" or IncomeApproachIndicator = ""true""), and TotalMonthlyActualRentAmount is not provided",Fatal,Subject,,,,TotalMonthlyActualRentAmount,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/RENTAL_INFORMATION_SUMMARY/RENTAL_INFORMATION_SUMMARY_DETAIL/,,,,,
2000.0035,TotalMonthlyMarketRentAmount,UAD1489,Provide the total monthly market rent for the rental unit(s) on the property.,"If (RentScheduleIndicator = ""true"" or IncomeApproachIndicator = ""true""), and TotalMonthlyMarketRentAmount is not provided",Fatal,Subject,,,,TotalMonthlyMarketRentAmount,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/RENTAL_INFORMATION_SUMMARY/RENTAL_INFORMATION_SUMMARY_DETAIL/,,,,,
2000.0041,UnitMonthlyActualRentAmount,UAD1490,"Provide the monthly 'Actual Rent' for the living unit, even if the value is 0.","If @ValuationUseType = ""RentalComparable"" and UnitMonthlyActualRentAmount is not provided in UNIT_RENT_SCHEDULE",Fatal,Rental Comparable #n,Rental Information,Comparable Rental Properties; Comparable Rental Analysis,Actual Rent,UnitMonthlyActualRentAmount,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/PROPERTY_UNITS/PROPERTY_UNIT/UNIT_RENT_SCHEDULE/,,,,,
2000.0050,UnitTotalFinishedAreaMeasure,UAD1491,Provide the total finished area of the living unit.,"If RentScheduleIndicator = ""true"", and UnitIncludedInRentScheduleIndicator = ""true"", and UnitTotalFinishedAreaMeasure is not provided in a given instance of PROPERTY_UNIT_AREA",Fatal,Subject,Rental Information,Comparable Rental Analysis,Finished Area,UnitTotalFinishedAreaMeasure,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/PROPERTY_UNITS/PROPERTY_UNIT/PROPERTY_UNIT_AREA/,,,,,
2000.0066,ComparableToSubjectDirectionType,UAD1492,Provide the 'Proximity to Subject' direction for the rental comparable.,"If @ValuationUseType = ""RentalComparable"" and ProximityToSubjectDistanceLinearMeasure > 0, and ComparableToSubjectDirectionType is not provided",Fatal,Rental Comparable #n,Rental Information,Comparable Rental Analysis,Proximity to Subject,ComparableToSubjectDirectionType,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/COMPARABLE/COMPARABLE_DETAIL/,,,,,
2000.0067,ProximityToSubjectDistanceLinearMeasure,UAD1493,Provide the 'Proximity to Subject' distance for the rental comparable.,"If @ValuationUseType = ""RentalComparable"" and ProximityToSubjectDistanceLinearMeasure is not provided",Fatal,Rental Comparable #n,Rental Information,Comparable Rental Analysis,Proximity to Subject,ProximityToSubjectDistanceLinearMeasure,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/COMPARABLE/COMPARABLE_DETAIL/,,,,,
2000.0078,PropertyOrdinalNumber,UAD1494,"A numeric identifier ('Comparable #') must be assigned for each rental comparable. For assistance with this message, contact the appraisal software vendor.","If @ValuationUseType = ""RentalComparable"" and PropertyOrdinalNumber is not provided",Fatal,Rental Comparable,"Rental Information
",Comparable Rental Properties,Comparable #,PropertyOrdinalNumber,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/COMPARABLE/COMPARABLE_DETAIL/,AddressLineText (%RV1%),,,,
2000.0078,PropertyOrdinalNumber,UAD1495,"Comparable # must be unique. For assistance with this message, contact the appraisal software vendor.","if PropertyOrdinalNumber is not unique across all instances of PROPERTY with @ValuationUseType = ""RentalComparable""",Fatal,Rental Comparable,"Rental Information
",Comparable Rental Properties,Comparable #,PropertyOrdinalNumber,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/COMPARABLE/COMPARABLE_DETAIL/,,,,,
2000.0088,RentControlStatusType,UAD1496,Indicate whether the living unit is subject to rent control.,"If RentScheduleIndicator = ""true"", and UnitIncludedInRentScheduleIndicator = ""true"", and RentControlStatusType is not provided in a given instance of UNIT_RENT_SCHEDULE",Fatal,Subject,Rental Information,Rent Schedule; Comparable Rental Analysis,Rent Control,RentControlStatusType,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/PROPERTY_UNITS/PROPERTY_UNIT/UNIT_RENT_SCHEDULE/,,,,,
2000.0089,UnitMonthlyActualRentAmount,UAD1497,Provide the monthly 'Actual Rent' for the living unit.,"If RentScheduleIndicator = ""true"", and UnitIncludedInRentScheduleIndicator = ""true"", and UnitMonthlyActualRentAmount is not provided in a given instance of UNIT_RENT_SCHEDULE",Fatal,Subject,Rental Information,Rent Schedule; Comparable Rental Analysis,"Monthly Rent
Actual Rent",UnitMonthlyActualRentAmount,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/PROPERTY_UNITS/PROPERTY_UNIT/UNIT_RENT_SCHEDULE/,,,,,
2000.0092,UnitMonthlyMarketRentAmount,UAD1498,Provide the 'Opinion of Market Rent' for the living unit.,"If RentScheduleIndicator = ""true"", and UnitIncludedInRentScheduleIndicator = ""true"", and UnitMonthlyMarketRentAmount is not provided in a given instance of UNIT_RENT_SCHEDULE",Fatal,Subject,Rental Information,Rent Schedule; Comparable Rental Analysis,{No Label}; Opinion of Market Rent,UnitMonthlyMarketRentAmount,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/PROPERTY_UNITS/PROPERTY_UNIT/UNIT_RENT_SCHEDULE/,,,,,
2000.0101,BedroomCount,UAD1499,"Provide the number of bedrooms in the living unit, even if the value is 0.","If @ValuationUseType = ""RentalComparable"" and BedroomCount is not provided in PROPERTY_UNIT_DETAIL",Fatal,Rental Comparable #n,Rental Information,Comparable Rental Analysis,Bedrooms,BedroomCount,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/PROPERTY_UNITS/PROPERTY_UNIT/PROPERTY_UNIT_DETAIL/,ImprovementType (%RV1%),,,,
2000.0102,FullBathroomCount,UAD1500,"Provide the number of full bathrooms in the living unit, even if the value is 0.","If @ValuationUseType = ""RentalComparable"" and FullBathroomCount is not provided in PROPERTY_UNIT_DETAIL",Fatal,Rental Comparable #n,Rental Information,Comparable Rental Analysis,Full |Half,FullBathroomCount,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/PROPERTY_UNITS/PROPERTY_UNIT/PROPERTY_UNIT_DETAIL/,ImprovementType (%RV1%),,,,
2000.0103,HalfBathroomCount,UAD1501,"Provide the number of half bathrooms in the living unit, even if the value is 0.","If @ValuationUseType = ""RentalComparable"" and HalfBathroomCount is not provided in PROPERTY_UNIT_DETAIL",Fatal,Rental Comparable #n,Rental Information,Comparable Rental Analysis,Full |Half,HalfBathroomCount,../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/IMPROVEMENTS/IMPROVEMENT/PROPERTY_UNITS/PROPERTY_UNIT/PROPERTY_UNIT_DETAIL/,ImprovementType (%RV1%),,,,
2100.0045,ValuationReportContentIdentifier,UAD1502,"Provide the UAD Delivery Specification version. For assistance with this message, contact the appraisal software vendor.
",If ValuationReportContentIdentifier is not provided,Warning,N/A,Does Not Display,Does Not Display,Does Not Display,ValuationReportContentIdentifier,../VALUATION_ANALYSIS/VALUATION_REPORT/VALUATION_REPORT_DETAIL/,,,,,
2200.0154; 2200.0002,ExecutionDate,UAD1505,The 'Date of Signature and Report' cannot be a future date.,If ExecutionDate is in the future,Warning,N/A,Certifications,Signature,Date of Signature and Report (%PV%),ExecutionDate (%PV%),MESSAGE/DOCUMENT_SETS/DOCUMENT_SET/DOCUMENTS/DOCUMENT/SIGNATORIES/SIGNATORY/EXECUTION/EXECUTION_DETAIL/,,CCYY-MM-DD,,,Current + 1
2200.0154; 2200.0002,ExecutionDate,UAD1506,The 'Date of Signature and Report' cannot be more than a year old.,If ExecutionDate is more than 367 days before the current date.,Warning,N/A,Certifications,Signature,Date of Signature and Report (%PV%),ExecutionDate (%PV%),MESSAGE/DOCUMENT_SETS/DOCUMENT_SET/DOCUMENTS/DOCUMENT/SIGNATORIES/SIGNATORY/EXECUTION/EXECUTION_DETAIL/,,CCYY-MM-DD,,Current - 367,
2200.0154; 2200.0002,ExecutionDate,UAD1507,"The 'Date of Signature and Report' must include year, month and day.","If ExecutionDate does not include year, month and day (YYYY-MM-DD format) in a given instance of SIGNATORY",Fatal,N/A,Certifications,Signature,Date of Signature and Report (%PV%),ExecutionDate (%PV%),MESSAGE/DOCUMENT_SETS/DOCUMENT_SET/DOCUMENTS/DOCUMENT/SIGNATORIES/SIGNATORY/EXECUTION/EXECUTION_DETAIL/,,CCYY-MM-DD,,,
2200.0017,AppraiserPriorServicesPerformedIndicator,UAD1508,Indicate whether the Appraiser has performed any prior services for the subject property.,If AppraiserPriorServicesPerformedIndicator is not provided,Fatal,N/A,Certifications,Appraiser Certifications,{No Label},AppraiserPriorServicesPerformedIndicator,../VALUATION_ANALYSIS/VALUATION_REPORT/VALUATION_REPORT_DETAIL/,,,,,
2200.0034,AppraiserAdditionalCertificationIndicator,UAD1509,Indicate whether additional certifications have been identified by the Appraiser.,If AppraiserAdditionalCertificationIndicator is not provided,Warning,N/A,Does Not Display,Does Not Display,Does Not Display,AppraiserAdditionalCertificationIndicator,../VALUATION_ANALYSIS/VALUATION_REPORT/VALUATION_REPORT_DETAIL/,,,,,
2200.0037,ValuationAdditionalIntendedUserIndicator,UAD1510,Indicate whether additional intended users have been identified for the appraisal.,If ValuationAdditionalIntendedUserIndicator is not provided,Warning,N/A,Does Not Display,Does Not Display,Does Not Display,ValuationAdditionalIntendedUserIndicator,../VALUATION_ANALYSIS/VALUATION_REPORT/SCOPE_OF_WORK/SCOPE_OF_WORK_DETAIL/,,,,,
2200.0038,ValuationReportInspectionCertificationType,UAD1511,Provide the type of inspection performed by the Appraiser in the valuation certifications (Cert #10) for this assignment.,If ValuationReportInspectionCertificationType is not provided,Fatal,N/A,Certifications,Appraiser Certifications,{No Label},ValuationReportInspectionCertificationType,../VALUATION_ANALYSIS/VALUATION_REPORT/VALUATION_REPORT_DETAIL/,,,,,
1000.0158,PropertyValuationMethodType,UAD1512,The Appraiser Certification (#10) does not align with the 'Property Valuation Method'.,"If PropertyValuationMethodType = ""TraditionalAppraisal"" and ValuationReportInspectionCertificationType <> ""InteriorAndExterior""",Warning,Subject,Assignment Information,{No Subsection},Property Valuation Method (Traditional Appraisal),PropertyValuationMethodType (TraditionalAppraisal),../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/PROPERTY_VALUATIONS/PROPERTY_VALUATION/PROPERTY_VALUATION_DETAIL/,ValuationReportInspectionCertificationType (%RV1%),,,,
1000.0158,PropertyValuationMethodType,UAD1513,The Appraiser Certification (#10) does not align with the 'Property Valuation Method'.,"If PropertyValuationMethodType = ""ExteriorAppraisal"" and ValuationReportInspectionCertificationType <> ""Exterior""",Warning,Subject,Assignment Information,{No Subsection},Property Valuation Method (Exterior Appraisal),PropertyValuationMethodType (ExteriorAppraisal),../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/PROPERTY_VALUATIONS/PROPERTY_VALUATION/PROPERTY_VALUATION_DETAIL/,ValuationReportInspectionCertificationType (%RV1%),,,,
1000.0158,PropertyValuationMethodType,UAD1514,The Appraiser Certification (#10) does not align with the 'Property Valuation Method'.,"If PropertyValuationMethodType = ""DesktopAppraisal"" and ValuationReportInspectionCertificationType <> ""NoPhysicalInspection""",Warning,Subject,Assignment Information,{No Subsection},Property Valuation Method (Desktop Appraisal),PropertyValuationMethodType (DesktopAppraisal),../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/PROPERTY_VALUATIONS/PROPERTY_VALUATION/PROPERTY_VALUATION_DETAIL/,ValuationReportInspectionCertificationType (%RV1%),,,,
1000.0158,PropertyValuationMethodType,UAD1515,The Appraiser Certification (#10) does not align with the 'Property Valuation Method'.,"If PropertyValuationMethodType = ""HybridAppraisal"" and ValuationReportInspectionCertificationType <> ""NoPhysicalInspection""",Warning,Subject,Assignment Information,{No Subsection},Property Valuation Method (Hybrid Appraisal),PropertyValuationMethodType (HybridAppraisal),../VALUATION_ANALYSIS/PROPERTIES/PROPERTY/PROPERTY_VALUATIONS/PROPERTY_VALUATION/PROPERTY_VALUATION_DETAIL/,ValuationReportInspectionCertificationType (%RV1%),,,,
2200.0038,ValuationReportInspectionCertificationType,UAD1516,The Appraiser Certification (#10) does not align with the appraiser subject property inspection.,"If PropertyInteriorInspectionMethodType = ""Physical"" and PropertyExteriorInspectionMethodType = ""Physical"" for PartyRoleType = ""Appraiser"", and ValuationReportInspectionCertificationType <> ""InteriorAndExterior""",Warning,N/A,Certifications,Appraiser Certifications,{No Label} (%PV%),ValuationReportInspectionCertificationType (%PV%),../VALUATION_ANALYSIS/VALUATION_REPORT/VALUATION_REPORT_DETAIL/,PropertyInteriorInspectionMethodType (%RV1%); PropertyExteriorInspectionMethodType (%RV2%),,,,
2200.0038,ValuationReportInspectionCertificationType,UAD1517,The Appraiser Certification (#10) does not align with the appraiser subject property inspection.,"If (PropertyInteriorInspectionMethodType = ""Virtual"" or ""NoInspection"" and PropertyExteriorInspectionMethodType = ""Virtual"" or ""NoInspection"" for PartyRoleType = ""Appraiser""), and ValuationReportInspectionCertificationType <> ""NoPhysicalInspection""",Warning,N/A,Certifications,Appraiser Certifications,{No Label} (%PV%),ValuationReportInspectionCertificationType (%PV%),../VALUATION_ANALYSIS/VALUATION_REPORT/VALUATION_REPORT_DETAIL/,PropertyInteriorInspectionMethodType (%RV1%); PropertyExteriorInspectionMethodType (%RV2%),,,,
